InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Category,TotalPrice
981216,SKU_1555,USB Cable,19,2025-04-07 15:00:00,52.62,39890.0,Germany,Apparel,999.78
996699,SKU_1262,Headphones,40,2025-04-07 16:00:00,78.25,59804.0,Germany,Electronics,3130.0
159289,SKU_1661,Headphones,39,2025-04-07 17:00:00,44.0,74076.0,United Kingdom,Apparel,1716.0
629096,SKU_1278,Desk Lamp,13,2025-04-07 18:00:00,4.99,99369.0,France,Apparel,64.87
617654,SKU_1576,Office Chair,22,2025-04-07 19:00:00,12.43,36631.0,Belgium,Apparel,273.46
718279,SKU_1343,Desk Lamp,43,2025-04-07 20:00:00,57.56,81938.0,Belgium,Accessories,2475.08
960801,SKU_1787,White Mug,47,2025-04-07 21:00:00,34.68,10590.0,Portugal,Apparel,1629.96
918329,SKU_1543,Desk Lamp,19,2025-04-07 22:00:00,10.08,11966.0,France,Electronics,191.52
467181,SKU_1478,USB Cable,21,2025-04-07 23:00:00,72.4,90797.0,Belgium,Accessories,1520.4
177214,SKU_1163,Notebook,10,2025-04-08 01:00:00,2.55,57796.0,Italy,Furniture,25.5
955193,SKU_1401,Desk Lamp,45,2025-04-08 02:00:00,17.19,59110.0,Australia,Accessories,773.5500000000001
990194,SKU_1672,Office Chair,46,2025-04-08 05:00:00,82.64,17616.0,Norway,Accessories,3801.44
560773,SKU_1836,Wall Clock,37,2025-04-08 06:00:00,71.41,64149.0,Portugal,Stationery,2642.17
545044,SKU_1081,T-shirt,6,2025-04-08 07:00:00,64.87,81315.0,Netherlands,Electronics,389.22
683172,SKU_1264,White Mug,29,2025-04-08 08:00:00,71.57,52103.0,Germany,Accessories,2075.5299999999997
856770,SKU_1041,Blue Pen,12,2025-04-08 09:00:00,76.23,23884.0,United States,Stationery,914.76
600495,SKU_1990,Headphones,1,2025-04-08 10:00:00,99.33,25683.0,United Kingdom,Stationery,99.33
960830,SKU_1198,White Mug,8,2025-04-08 11:00:00,55.62,72159.0,Germany,Stationery,444.96
733553,SKU_1382,Notebook,2,2025-04-08 12:00:00,24.74,40396.0,United States,Apparel,49.48
299192,SKU_1206,Headphones,8,2025-04-08 13:00:00,4.14,63699.0,Norway,Stationery,33.12
104942,SKU_1109,T-shirt,43,2025-04-08 14:00:00,28.09,23802.0,United States,Electronics,1207.87
592797,SKU_1429,T-shirt,49,2025-04-08 16:00:00,32.37,60315.0,United States,Furniture,1586.1299999999999
631658,SKU_1071,Backpack,29,2025-04-08 18:00:00,80.68,17119.0,United States,Furniture,2339.7200000000003
537348,SKU_1407,T-shirt,41,2025-04-08 19:00:00,57.34,57323.0,United Kingdom,Accessories,2350.94
506888,SKU_1839,Office Chair,41,2025-04-08 20:00:00,43.34,95340.0,Netherlands,Accessories,1776.94
808294,SKU_1635,Desk Lamp,36,2025-04-08 21:00:00,38.61,22048.0,Australia,Electronics,1389.96
418353,SKU_1708,Wireless Mouse,15,2025-04-08 22:00:00,61.12,39110.0,Belgium,Apparel,916.8
173905,SKU_1278,Wireless Mouse,8,2025-04-08 23:00:00,57.55,40968.0,United Kingdom,Apparel,460.4
933153,SKU_1438,Notebook,24,2025-04-09 01:00:00,37.85,84290.0,Sweden,Accessories,908.4000000000001
111551,SKU_1050,Backpack,28,2025-04-09 04:00:00,57.33,42066.0,Norway,Stationery,1605.24
810284,SKU_1122,Headphones,20,2025-04-09 05:00:00,51.01,38393.0,Australia,Electronics,1020.1999999999999
928816,SKU_1561,T-shirt,17,2025-04-09 06:00:00,70.47,37149.0,Netherlands,Accessories,1197.99
678776,SKU_1430,Desk Lamp,45,2025-04-09 07:00:00,65.49,55634.0,Netherlands,Accessories,2947.0499999999997
983385,SKU_1850,Headphones,12,2025-04-09 08:00:00,70.86,32623.0,Italy,Accessories,850.3199999999999
279669,SKU_1792,USB Cable,12,2025-04-09 09:00:00,10.85,95397.0,Norway,Apparel,130.2
808634,SKU_1550,Wireless Mouse,2,2025-04-09 10:00:00,77.71,49376.0,Australia,Stationery,155.42
217648,SKU_1323,USB Cable,44,2025-04-09 11:00:00,39.51,43871.0,Sweden,Apparel,1738.4399999999998
763257,SKU_1941,Desk Lamp,27,2025-04-09 12:00:00,21.27,34357.0,Australia,Electronics,574.29
561221,SKU_1839,Office Chair,18,2025-04-09 13:00:00,3.03,34703.0,Belgium,Electronics,54.54
324269,SKU_1988,Desk Lamp,8,2025-04-09 14:00:00,72.69,74351.0,Australia,Electronics,581.52
409748,SKU_1374,Wireless Mouse,28,2025-04-09 15:00:00,82.63,44551.0,United States,Furniture,2313.64
329005,SKU_1873,Wall Clock,35,2025-04-09 16:00:00,37.03,26821.0,Portugal,Furniture,1296.05
664107,SKU_1780,USB Cable,25,2025-04-09 17:00:00,19.09,28651.0,Spain,Stationery,477.25
471012,SKU_1677,Headphones,14,2025-04-09 18:00:00,40.76,30020.0,Australia,Furniture,570.64
842723,SKU_1420,Desk Lamp,36,2025-04-09 20:00:00,72.26,91838.0,Sweden,Furniture,2601.36
240854,SKU_1937,Wireless Mouse,34,2025-04-09 21:00:00,98.68,42894.0,United Kingdom,Stationery,3355.1200000000003
654686,SKU_1375,Notebook,46,2025-04-09 22:00:00,5.5,14356.0,United Kingdom,Stationery,253.0
912120,SKU_1754,Blue Pen,41,2025-04-10 00:00:00,62.94,69680.0,Spain,Furniture,2580.54
518860,SKU_1490,Headphones,2,2025-04-10 01:00:00,21.33,42189.0,Belgium,Accessories,42.66
594065,SKU_1222,USB Cable,37,2025-04-10 03:00:00,81.12,29853.0,Italy,Stationery,3001.44
775393,SKU_1018,Blue Pen,3,2025-04-10 04:00:00,19.53,14629.0,United Kingdom,Stationery,58.59
234979,SKU_1216,Desk Lamp,38,2025-04-10 06:00:00,96.01,89398.0,Netherlands,Accessories,3648.38
791859,SKU_1612,Wireless Mouse,48,2025-04-10 07:00:00,2.19,35675.0,Netherlands,Apparel,105.12
323376,SKU_1704,Blue Pen,3,2025-04-10 08:00:00,86.99,79494.0,Sweden,Electronics,260.96999999999997
173221,SKU_1596,Office Chair,9,2025-04-10 09:00:00,41.22,57382.0,United States,Stationery,370.98
763633,SKU_1232,Blue Pen,21,2025-04-10 10:00:00,11.82,30662.0,Netherlands,Stationery,248.22
817779,SKU_1550,White Mug,39,2025-04-10 11:00:00,87.02,49158.0,Portugal,Furniture,3393.7799999999997
768838,SKU_1553,Blue Pen,28,2025-04-10 13:00:00,64.53,49483.0,Norway,Accessories,1806.8400000000001
458124,SKU_1511,Headphones,11,2025-04-10 14:00:00,12.11,58125.0,Australia,Apparel,133.20999999999998
961985,SKU_1820,Blue Pen,39,2025-04-10 16:00:00,86.46,74286.0,United Kingdom,Electronics,3371.9399999999996
606343,SKU_1962,Wall Clock,17,2025-04-10 17:00:00,87.77,87642.0,Australia,Accessories,1492.09
482701,SKU_1305,Desk Lamp,28,2025-04-10 18:00:00,44.49,16453.0,France,Furniture,1245.72
736213,SKU_1872,Office Chair,32,2025-04-10 19:00:00,92.26,76268.0,Belgium,Electronics,2952.32
982647,SKU_1452,T-shirt,4,2025-04-10 20:00:00,17.24,48872.0,Germany,Electronics,68.96
108273,SKU_1106,USB Cable,21,2025-04-10 21:00:00,86.08,26612.0,France,Accessories,1807.68
935677,SKU_1668,White Mug,43,2025-04-10 22:00:00,35.56,23595.0,Australia,Accessories,1529.0800000000002
976538,SKU_1224,Backpack,20,2025-04-10 23:00:00,86.31,43311.0,Netherlands,Accessories,1726.2
139708,SKU_1529,Wall Clock,30,2025-04-11 01:00:00,32.92,53452.0,Sweden,Electronics,987.6
656840,SKU_1059,Wall Clock,41,2025-04-11 02:00:00,74.12,31429.0,Australia,Furniture,3038.92
806920,SKU_1371,Desk Lamp,9,2025-04-11 03:00:00,48.65,68891.0,Australia,Accessories,437.84999999999997
388574,SKU_1141,Backpack,21,2025-04-11 04:00:00,50.62,85305.0,Norway,Accessories,1063.02
411919,SKU_1191,T-shirt,34,2025-04-11 07:00:00,95.09,74708.0,Norway,Electronics,3233.06
143436,SKU_1285,Notebook,1,2025-04-11 08:00:00,41.62,38862.0,United Kingdom,Accessories,41.62
807984,SKU_1540,Notebook,33,2025-04-11 09:00:00,60.64,32650.0,Sweden,Accessories,2001.1200000000001
264010,SKU_1668,Office Chair,31,2025-04-11 10:00:00,45.39,76162.0,United States,Apparel,1407.09
126358,SKU_1018,Office Chair,20,2025-04-11 11:00:00,49.01,28084.0,Spain,Furniture,980.1999999999999
764129,SKU_1601,Backpack,8,2025-04-11 12:00:00,76.02,61845.0,Netherlands,Furniture,608.16
435939,SKU_1621,USB Cable,46,2025-04-11 13:00:00,74.55,52838.0,Norway,Apparel,3429.2999999999997
199819,SKU_1569,Headphones,38,2025-04-11 14:00:00,68.01,45285.0,Italy,Furniture,2584.38
981697,SKU_1115,Backpack,46,2025-04-11 15:00:00,24.89,27480.0,Germany,Stationery,1144.94
698016,SKU_1039,USB Cable,31,2025-04-11 16:00:00,76.96,59747.0,Italy,Electronics,2385.7599999999998
724790,SKU_1264,T-shirt,10,2025-04-11 17:00:00,87.14,71557.0,Germany,Accessories,871.4
903717,SKU_1120,Headphones,38,2025-04-11 18:00:00,94.72,81412.0,Norway,Stationery,3599.36
253359,SKU_1621,USB Cable,30,2025-04-11 19:00:00,40.81,25815.0,Sweden,Furniture,1224.3000000000002
933793,SKU_1363,Backpack,26,2025-04-11 20:00:00,46.72,34582.0,Belgium,Apparel,1214.72
655635,SKU_1204,T-shirt,11,2025-04-11 21:00:00,84.35,45337.0,Italy,Stationery,927.8499999999999
337131,SKU_1485,Desk Lamp,22,2025-04-11 22:00:00,30.9,43824.0,Netherlands,Furniture,679.8
502202,SKU_1670,Backpack,14,2025-04-11 23:00:00,83.45,11707.0,Norway,Electronics,1168.3
364210,SKU_1845,Blue Pen,21,2025-04-12 00:00:00,85.82,60221.0,Netherlands,Furniture,1802.2199999999998
142779,SKU_1094,T-shirt,25,2025-04-12 01:00:00,40.84,94036.0,Spain,Furniture,1021.0000000000001
419858,SKU_1545,Wall Clock,34,2025-04-12 03:00:00,38.64,37495.0,United States,Stationery,1313.76
464355,SKU_1829,White Mug,19,2025-04-12 05:00:00,46.88,52744.0,Australia,Accessories,890.72
680400,SKU_1329,Wireless Mouse,10,2025-04-12 06:00:00,18.89,31954.0,Netherlands,Accessories,188.9
738192,SKU_1824,USB Cable,25,2025-04-12 07:00:00,94.69,11886.0,Spain,Accessories,2367.25
994982,SKU_1660,Notebook,23,2025-04-12 08:00:00,54.12,30238.0,United Kingdom,Apparel,1244.76
290104,SKU_1309,USB Cable,33,2025-04-12 10:00:00,40.7,99084.0,Australia,Stationery,1343.1000000000001
906137,SKU_1216,Wall Clock,31,2025-04-12 11:00:00,5.18,47885.0,Norway,Stationery,160.57999999999998
338706,SKU_1676,Backpack,39,2025-04-12 12:00:00,87.31,44133.0,Belgium,Electronics,3405.09
588784,SKU_1167,Headphones,15,2025-04-12 13:00:00,81.28,18196.0,Portugal,Furniture,1219.2
962888,SKU_1531,Headphones,13,2025-04-12 14:00:00,72.24,74013.0,Spain,Accessories,939.1199999999999
142125,SKU_1108,Headphones,30,2025-04-12 15:00:00,94.81,77060.0,Netherlands,Apparel,2844.3
474197,SKU_1401,Desk Lamp,6,2025-04-12 17:00:00,17.75,66618.0,Sweden,Accessories,106.5
530542,SKU_1744,White Mug,27,2025-04-12 18:00:00,19.9,87477.0,Netherlands,Accessories,537.3
198226,SKU_1171,Blue Pen,41,2025-04-12 19:00:00,24.21,40596.0,Australia,Apparel,992.61
669824,SKU_1183,Wall Clock,13,2025-04-12 20:00:00,64.87,48057.0,Sweden,Stationery,843.3100000000001
285142,SKU_1729,White Mug,16,2025-04-12 21:00:00,46.45,78056.0,Germany,Stationery,743.2
518315,SKU_1016,Wireless Mouse,6,2025-04-12 22:00:00,92.91,15656.0,United States,Electronics,557.46
202643,SKU_1553,Office Chair,47,2025-04-12 23:00:00,86.54,92886.0,Italy,Apparel,4067.38
526222,SKU_1966,Backpack,40,2025-04-13 00:00:00,55.97,56059.0,Netherlands,Stationery,2238.8
478052,SKU_1155,Wireless Mouse,43,2025-04-13 01:00:00,52.14,89388.0,United States,Accessories,2242.02
346528,SKU_1020,Headphones,9,2025-04-13 02:00:00,83.61,82564.0,Netherlands,Stationery,752.49
649098,SKU_1420,Notebook,2,2025-04-13 03:00:00,50.58,26710.0,Belgium,Stationery,101.16
319322,SKU_1150,Wall Clock,2,2025-04-13 04:00:00,58.44,31468.0,Portugal,Accessories,116.88
225640,SKU_1110,Blue Pen,37,2025-04-13 05:00:00,44.52,60223.0,United Kingdom,Electronics,1647.24
460038,SKU_1815,Backpack,38,2025-04-13 06:00:00,23.03,56256.0,United States,Furniture,875.1400000000001
631676,SKU_1639,Headphones,7,2025-04-13 08:00:00,92.48,92090.0,Italy,Apparel,647.36
481424,SKU_1879,T-shirt,5,2025-04-13 09:00:00,12.52,10008.0,Italy,Electronics,62.599999999999994
191631,SKU_1457,T-shirt,11,2025-04-13 10:00:00,50.81,14513.0,Belgium,Electronics,558.9100000000001
421391,SKU_1051,Desk Lamp,25,2025-04-13 11:00:00,71.41,64293.0,Sweden,Furniture,1785.25
885709,SKU_1272,T-shirt,3,2025-04-13 12:00:00,53.46,25419.0,Germany,Stationery,160.38
962394,SKU_1805,Desk Lamp,34,2025-04-13 13:00:00,49.06,87442.0,Netherlands,Accessories,1668.04
834818,SKU_1384,Headphones,33,2025-04-13 14:00:00,36.98,20549.0,United Kingdom,Accessories,1220.34
256583,SKU_1586,Wireless Mouse,21,2025-04-13 15:00:00,13.35,13421.0,United States,Accessories,280.34999999999997
794584,SKU_1862,Headphones,34,2025-04-13 17:00:00,73.86,32586.0,United States,Furniture,2511.24
125394,SKU_1811,Office Chair,19,2025-04-13 18:00:00,97.94,92104.0,Belgium,Apparel,1860.86
849039,SKU_1087,Blue Pen,29,2025-04-13 19:00:00,4.66,14065.0,Portugal,Furniture,135.14000000000001
153269,SKU_1019,Notebook,27,2025-04-13 20:00:00,70.71,82911.0,Sweden,Accessories,1909.1699999999998
324571,SKU_1169,Wireless Mouse,35,2025-04-13 23:00:00,52.14,60810.0,United Kingdom,Apparel,1824.9
617184,SKU_1665,White Mug,42,2025-04-14 00:00:00,62.42,26636.0,Norway,Apparel,2621.64
896451,SKU_1816,Office Chair,31,2025-04-14 01:00:00,24.56,68165.0,Norway,Electronics,761.36
908902,SKU_1105,Desk Lamp,12,2025-04-14 02:00:00,34.46,44183.0,Norway,Accessories,413.52
940408,SKU_1326,Wireless Mouse,36,2025-04-14 03:00:00,35.3,15247.0,Spain,Accessories,1270.8
487612,SKU_1218,Headphones,43,2025-04-14 04:00:00,14.84,35369.0,France,Stationery,638.12
230752,SKU_1785,White Mug,44,2025-04-14 05:00:00,15.68,74025.0,Spain,Accessories,689.92
979159,SKU_1869,Notebook,13,2025-04-14 06:00:00,66.94,85297.0,Sweden,Apparel,870.22
208369,SKU_1606,Office Chair,41,2025-04-14 07:00:00,49.87,84929.0,Sweden,Electronics,2044.6699999999998
735091,SKU_1264,Desk Lamp,33,2025-04-14 08:00:00,93.14,54859.0,United States,Accessories,3073.62
847245,SKU_1321,Blue Pen,14,2025-04-14 09:00:00,52.95,81975.0,United Kingdom,Stationery,741.3000000000001
304999,SKU_1757,Notebook,17,2025-04-14 10:00:00,58.22,32495.0,Spain,Apparel,989.74
698193,SKU_1107,Notebook,16,2025-04-14 12:00:00,72.92,95438.0,United States,Accessories,1166.72
436802,SKU_1804,USB Cable,11,2025-04-14 13:00:00,15.15,23347.0,Sweden,Furniture,166.65
374072,SKU_1942,White Mug,37,2025-04-14 14:00:00,50.21,76627.0,Australia,Electronics,1857.77
863341,SKU_1508,Wall Clock,47,2025-04-14 16:00:00,43.77,39260.0,Germany,Electronics,2057.19
151243,SKU_1540,USB Cable,12,2025-04-14 17:00:00,2.75,91599.0,Germany,Apparel,33.0
221118,SKU_1993,Headphones,11,2025-04-14 18:00:00,97.06,35062.0,Netherlands,Accessories,1067.66
538264,SKU_1526,USB Cable,31,2025-04-14 20:00:00,38.12,27285.0,Italy,Accessories,1181.72
230218,SKU_1237,Desk Lamp,31,2025-04-14 21:00:00,92.57,69045.0,Spain,Accessories,2869.6699999999996
507107,SKU_1321,Blue Pen,45,2025-04-15 00:00:00,5.49,12745.0,Portugal,Electronics,247.05
862692,SKU_1120,USB Cable,16,2025-04-15 02:00:00,52.67,15680.0,Spain,Electronics,842.72
577293,SKU_1312,T-shirt,26,2025-04-15 04:00:00,89.97,94105.0,Australia,Accessories,2339.22
280529,SKU_1659,Blue Pen,20,2025-04-15 06:00:00,2.0,17547.0,Belgium,Electronics,40.0
609957,SKU_1888,USB Cable,23,2025-04-15 08:00:00,43.83,65146.0,Netherlands,Apparel,1008.0899999999999
826708,SKU_1769,White Mug,32,2025-04-15 09:00:00,12.61,48881.0,Norway,Electronics,403.52
756568,SKU_1329,Desk Lamp,12,2025-04-15 11:00:00,22.22,40426.0,Sweden,Stationery,266.64
315695,SKU_1470,Desk Lamp,37,2025-04-15 12:00:00,14.9,27663.0,Italy,Apparel,551.3000000000001
626259,SKU_1821,Wireless Mouse,17,2025-04-15 13:00:00,76.08,44899.0,Netherlands,Electronics,1293.36
654083,SKU_1018,USB Cable,30,2025-04-15 14:00:00,91.25,17502.0,United States,Apparel,2737.5
461561,SKU_1017,Desk Lamp,3,2025-04-15 15:00:00,29.91,42364.0,Norway,Stationery,89.73
756343,SKU_1279,Wall Clock,1,2025-04-15 16:00:00,77.19,99257.0,Portugal,Electronics,77.19
766862,SKU_1126,Headphones,16,2025-04-15 17:00:00,14.54,22665.0,United Kingdom,Furniture,232.64
209267,SKU_1307,Office Chair,3,2025-04-15 18:00:00,91.59,45529.0,Germany,Apparel,274.77
488176,SKU_1213,Office Chair,49,2025-04-15 19:00:00,33.5,12223.0,Norway,Apparel,1641.5
503570,SKU_1275,Wall Clock,4,2025-04-15 20:00:00,31.75,21266.0,Italy,Accessories,127.0
298735,SKU_1328,Wireless Mouse,1,2025-04-15 22:00:00,49.94,43564.0,Germany,Apparel,49.94
517076,SKU_1699,Office Chair,43,2025-04-16 00:00:00,35.62,79695.0,Spain,Stationery,1531.6599999999999
788688,SKU_1015,Wall Clock,40,2025-04-16 01:00:00,38.7,78587.0,Spain,Stationery,1548.0
565404,SKU_1652,USB Cable,30,2025-04-16 02:00:00,90.31,23203.0,Sweden,Furniture,2709.3
458659,SKU_1436,Desk Lamp,6,2025-04-16 03:00:00,85.06,58316.0,Portugal,Furniture,510.36
152084,SKU_1280,Wall Clock,37,2025-04-16 05:00:00,4.3,25935.0,Spain,Furniture,159.1
665538,SKU_1830,Backpack,25,2025-04-16 06:00:00,41.7,73313.0,Italy,Furniture,1042.5
855573,SKU_1014,Headphones,46,2025-04-16 08:00:00,43.44,35693.0,United States,Furniture,1998.2399999999998
571633,SKU_1426,Wireless Mouse,15,2025-04-16 11:00:00,33.28,88432.0,Germany,Furniture,499.20000000000005
281652,SKU_1480,Backpack,27,2025-04-16 12:00:00,77.74,48049.0,Netherlands,Accessories,2098.98
772691,SKU_1639,USB Cable,5,2025-04-16 13:00:00,7.79,28719.0,Sweden,Furniture,38.95
962687,SKU_1525,Notebook,2,2025-04-16 14:00:00,79.61,75614.0,Belgium,Furniture,159.22
986084,SKU_1760,Blue Pen,38,2025-04-16 15:00:00,50.5,54962.0,Netherlands,Stationery,1919.0
632860,SKU_1545,Backpack,31,2025-04-16 16:00:00,52.81,66738.0,Belgium,Apparel,1637.1100000000001
657365,SKU_1531,USB Cable,40,2025-04-16 18:00:00,49.5,17946.0,Italy,Furniture,1980.0
840694,SKU_1761,Wireless Mouse,30,2025-04-16 19:00:00,74.66,78760.0,Portugal,Electronics,2239.7999999999997
437370,SKU_1873,Backpack,45,2025-04-16 20:00:00,71.1,79104.0,Belgium,Stationery,3199.4999999999995
623319,SKU_1271,Desk Lamp,39,2025-04-16 21:00:00,39.9,69955.0,Netherlands,Electronics,1556.1
602606,SKU_1194,USB Cable,19,2025-04-16 22:00:00,52.55,32994.0,France,Stationery,998.4499999999999
860232,SKU_1237,Desk Lamp,4,2025-04-16 23:00:00,69.95,95749.0,Netherlands,Accessories,279.8
408365,SKU_1925,Headphones,27,2025-04-17 00:00:00,18.88,89838.0,United States,Stationery,509.76
447511,SKU_1102,Notebook,29,2025-04-17 02:00:00,10.08,90276.0,Norway,Furniture,292.32
741249,SKU_1818,T-shirt,7,2025-04-17 03:00:00,3.17,40526.0,Netherlands,Accessories,22.189999999999998
978041,SKU_1242,Blue Pen,42,2025-04-17 04:00:00,19.76,29158.0,Australia,Electronics,829.9200000000001
765624,SKU_1214,Backpack,5,2025-04-17 05:00:00,11.98,14166.0,United Kingdom,Furniture,59.900000000000006
116049,SKU_1754,Wireless Mouse,31,2025-04-17 06:00:00,70.25,18166.0,Belgium,Stationery,2177.75
832524,SKU_1898,Headphones,39,2025-04-17 07:00:00,82.36,53258.0,Italy,Electronics,3212.04
560894,SKU_1076,Desk Lamp,34,2025-04-17 08:00:00,15.95,60327.0,Italy,Furniture,542.3
129236,SKU_1946,T-shirt,20,2025-04-17 10:00:00,46.71,76890.0,Belgium,Stationery,934.2
869839,SKU_1120,Wall Clock,29,2025-04-17 11:00:00,12.34,85669.0,United States,Electronics,357.86
863461,SKU_1813,T-shirt,12,2025-04-17 12:00:00,79.04,82315.0,Germany,Stationery,948.48
257079,SKU_1540,Blue Pen,40,2025-04-17 14:00:00,37.74,80340.0,United Kingdom,Stationery,1509.6000000000001
896574,SKU_1918,Backpack,38,2025-04-17 15:00:00,52.58,34321.0,Spain,Apparel,1998.04
128498,SKU_1743,Headphones,28,2025-04-17 16:00:00,33.33,84214.0,Spain,Stationery,933.24
788586,SKU_1144,T-shirt,11,2025-04-17 17:00:00,55.07,97062.0,United States,Apparel,605.77
140348,SKU_1760,Notebook,9,2025-04-17 18:00:00,82.57,32620.0,Australia,Electronics,743.1299999999999
389668,SKU_1980,White Mug,31,2025-04-17 19:00:00,88.7,24097.0,Netherlands,Apparel,2749.7000000000003
280561,SKU_1092,Desk Lamp,24,2025-04-17 20:00:00,70.08,28799.0,Spain,Stationery,1681.92
770658,SKU_1484,Wireless Mouse,38,2025-04-17 21:00:00,61.13,82201.0,Belgium,Electronics,2322.94
243207,SKU_1836,Notebook,13,2025-04-17 22:00:00,50.87,84969.0,Italy,Apparel,661.31
744426,SKU_1504,USB Cable,22,2025-04-17 23:00:00,76.78,68062.0,Germany,Electronics,1689.16
172916,SKU_1596,Wall Clock,24,2025-04-18 00:00:00,18.28,88690.0,United States,Furniture,438.72
585341,SKU_1321,Office Chair,20,2025-04-18 01:00:00,42.08,77310.0,Belgium,Apparel,841.5999999999999
661076,SKU_1918,Wall Clock,12,2025-04-18 03:00:00,38.6,64477.0,Norway,Apparel,463.20000000000005
780280,SKU_1074,Office Chair,37,2025-04-18 04:00:00,38.67,99261.0,Belgium,Apparel,1430.79
686303,SKU_1462,Wireless Mouse,29,2025-04-18 05:00:00,5.39,14632.0,Australia,Apparel,156.31
556226,SKU_1150,Desk Lamp,37,2025-04-18 06:00:00,56.87,61173.0,Portugal,Electronics,2104.19
236715,SKU_1134,Blue Pen,36,2025-04-18 07:00:00,55.99,82550.0,France,Apparel,2015.64
674382,SKU_1938,Wireless Mouse,40,2025-04-18 08:00:00,91.95,41258.0,Australia,Accessories,3678.0
247801,SKU_1189,Desk Lamp,11,2025-04-18 09:00:00,11.61,98760.0,France,Furniture,127.71
677334,SKU_1033,Notebook,14,2025-04-18 10:00:00,54.39,10805.0,Spain,Apparel,761.46
488343,SKU_1357,USB Cable,30,2025-04-18 11:00:00,41.05,48227.0,Portugal,Accessories,1231.5
534500,SKU_1368,Notebook,16,2025-04-18 13:00:00,52.88,52776.0,Sweden,Accessories,846.08
565362,SKU_1562,White Mug,31,2025-04-18 14:00:00,56.39,96557.0,Belgium,Furniture,1748.09
446202,SKU_1171,Office Chair,21,2025-04-18 15:00:00,80.64,67103.0,United Kingdom,Apparel,1693.44
448453,SKU_1069,T-shirt,21,2025-04-18 16:00:00,80.21,97646.0,Netherlands,Furniture,1684.4099999999999
636092,SKU_1719,Office Chair,21,2025-04-18 17:00:00,8.69,24664.0,Australia,Furniture,182.48999999999998
813227,SKU_1438,T-shirt,39,2025-04-18 18:00:00,71.03,51213.0,France,Furniture,2770.17
767292,SKU_1321,Desk Lamp,24,2025-04-18 19:00:00,30.52,78789.0,Belgium,Stationery,732.48
280482,SKU_1607,Desk Lamp,17,2025-04-18 20:00:00,17.46,54804.0,United States,Accessories,296.82
516925,SKU_1119,T-shirt,17,2025-04-18 22:00:00,65.0,70782.0,United Kingdom,Stationery,1105.0
457869,SKU_1682,Headphones,38,2025-04-18 23:00:00,32.32,64333.0,Germany,Furniture,1228.16
982873,SKU_1110,Headphones,9,2025-04-19 00:00:00,84.17,33929.0,Italy,Accessories,757.53
630775,SKU_1572,Wireless Mouse,32,2025-04-19 01:00:00,13.63,66740.0,Australia,Stationery,436.16
630276,SKU_1421,Wireless Mouse,40,2025-04-19 03:00:00,88.71,62396.0,United States,Apparel,3548.3999999999996
793763,SKU_1184,Notebook,48,2025-04-19 05:00:00,33.74,94427.0,Spain,Electronics,1619.52
645336,SKU_1552,USB Cable,18,2025-04-19 06:00:00,78.54,35051.0,Italy,Stationery,1413.72
238165,SKU_1712,Headphones,22,2025-04-19 07:00:00,11.76,89312.0,France,Furniture,258.71999999999997
333980,SKU_1984,USB Cable,45,2025-04-19 08:00:00,58.08,63714.0,United States,Furniture,2613.6
445627,SKU_1561,Desk Lamp,37,2025-04-19 09:00:00,33.4,29435.0,Belgium,Electronics,1235.8
915628,SKU_1601,Headphones,29,2025-04-19 10:00:00,20.66,42742.0,United States,Apparel,599.14
797527,SKU_1857,Blue Pen,31,2025-04-19 12:00:00,56.37,41122.0,Sweden,Stationery,1747.47
518100,SKU_1444,Notebook,42,2025-04-19 13:00:00,49.16,63965.0,Australia,Accessories,2064.72
921039,SKU_1502,Blue Pen,2,2025-04-19 14:00:00,62.17,27034.0,Australia,Stationery,124.34
566427,SKU_1324,Wall Clock,8,2025-04-19 15:00:00,76.9,32976.0,Spain,Electronics,615.2
406456,SKU_1958,Headphones,46,2025-04-19 16:00:00,90.7,35903.0,Belgium,Furniture,4172.2
665057,SKU_1376,Office Chair,6,2025-04-19 17:00:00,15.13,48881.0,Italy,Apparel,90.78
790434,SKU_1502,USB Cable,23,2025-04-19 20:00:00,64.58,91915.0,Portugal,Stationery,1485.34
605750,SKU_1665,Headphones,40,2025-04-19 21:00:00,29.74,59705.0,Italy,Stationery,1189.6
322364,SKU_1874,Wall Clock,33,2025-04-19 22:00:00,17.76,28261.0,Netherlands,Electronics,586.08
766024,SKU_1456,Headphones,16,2025-04-19 23:00:00,34.51,73133.0,Belgium,Apparel,552.16
442794,SKU_1406,Notebook,36,2025-04-20 00:00:00,34.94,50427.0,United Kingdom,Furniture,1257.84
449204,SKU_1691,USB Cable,28,2025-04-20 01:00:00,83.41,26752.0,France,Electronics,2335.48
872734,SKU_1087,Desk Lamp,24,2025-04-20 02:00:00,77.25,11978.0,United Kingdom,Apparel,1854.0
700983,SKU_1104,Wireless Mouse,43,2025-04-20 03:00:00,98.73,76343.0,France,Accessories,4245.39
244371,SKU_1584,Desk Lamp,49,2025-04-20 04:00:00,24.39,80137.0,Belgium,Electronics,1195.1100000000001
886270,SKU_1457,Backpack,4,2025-04-20 05:00:00,72.36,76151.0,United Kingdom,Stationery,289.44
403541,SKU_1965,Wireless Mouse,13,2025-04-20 07:00:00,89.03,49377.0,United Kingdom,Apparel,1157.39
